imdb_id,Movie Budget,Movie Box Office US/CA,Movie Box Office Worldwide,Movie Length,Movie Rating,Movie Director Names,Movie Director Links,Movie Cast Names,Movie Cast Links,Movie Awards
tt0109254,"$50,000,000 (estimated)","$42,614,912","$119,208,989",1h 44m,5.5,John Landis,['https://www.imdb.com/name/nm0000484/'],"Eddie Murphy, Jon Tenney, Joey Travolta","['https://www.imdb.com/name/nm0000552/', 'https://www.imdb.com/name/nm0855103/', 'https://www.imdb.com/name/nm0871456/']","Worst Remake or Sequel
Robert Rehme

Mace Neufeld, Worst Director
John Landis"
tt3083016,,,,,,Mark Molloy,['https://www.imdb.com/name/nm8609388/'],"Kevin Bacon, Joseph Gordon-Levitt, Eddie Murphy","['https://www.imdb.com/name/nm0000102/', 'https://www.imdb.com/name/nm0330687/', 'https://www.imdb.com/name/nm0000552/']",
tt0079714,"$300,000 (estimated)","$11,988,469","$11,988,469",1h 29m,6.6,Don Coscarelli,['https://www.imdb.com/name/nm0181741/'],"A. Michael Baldwin, Bill Thornbury, Reggie Bannister","['https://www.imdb.com/name/nm0049853/', 'https://www.imdb.com/name/nm0861332/', 'https://www.imdb.com/name/nm0052410/']","Best DVD/Blu-Ray Special Edition Release

For the ""Phantasm: Remastered"" release."
tt0095863,"$3,000,000 (estimated)","$7,282,851","$7,282,851",1h 37m,6.4,Don Coscarelli,['https://www.imdb.com/name/nm0181741/'],"James Le Gros, Reggie Bannister, Angus Scrimm","['https://www.imdb.com/name/nm0001457/', 'https://www.imdb.com/name/nm0052410/', 'https://www.imdb.com/name/nm0780133/']","Best Make-Up
Mark Shostrom"
tt0110823,"$2,500,000 (estimated)",,,1h 31m,6.0,Don Coscarelli,['https://www.imdb.com/name/nm0181741/'],"Reggie Bannister, A. Michael Baldwin, Bill Thornbury","['https://www.imdb.com/name/nm0052410/', 'https://www.imdb.com/name/nm0049853/', 'https://www.imdb.com/name/nm0861332/']",Best Genre Video Release
tt3627704,,,,1h 25m,4.9,David Hartman,['https://www.imdb.com/name/nm0366935/'],"A. Michael Baldwin, Reggie Bannister, Dawn Cody","['https://www.imdb.com/name/nm0049853/', 'https://www.imdb.com/name/nm0052410/', 'https://www.imdb.com/name/nm0168568/']",Best Horror Remake/Sequel
tt0212346,"$45,000,000 (estimated)","$106,807,667","$212,742,720",1h 49m,6.3,Donald Petrie,['https://www.imdb.com/name/nm0677953/'],"Sandra Bullock, Michael Caine, Benjamin Bratt","['https://www.imdb.com/name/nm0000113/', 'https://www.imdb.com/name/nm0000323/', 'https://www.imdb.com/name/nm0000973/']","Funniest Actress in a Motion Picture (Leading Role)
Sandra Bullock"
tt0385307,"$45,000,000 (estimated)","$48,478,006","$101,393,569",1h 55m,5.1,John Pasquin,['https://www.imdb.com/name/nm0664756/'],"Sandra Bullock, Regina King, William Shatner","['https://www.imdb.com/name/nm0000113/', 'https://www.imdb.com/name/nm0005093/', 'https://www.imdb.com/name/nm0000638/']","Best Actress
Regina King

            For 
        A Cinderella Story
            and 
        Ray"
tt0190138,"$41,300,000 (estimated)","$57,262,492","$106,371,651",1h 38m,6.7,Jonathan Lynn,['https://www.imdb.com/name/nm0528718/'],"Bruce Willis, Matthew Perry, Rosanna Arquette","['https://www.imdb.com/name/nm0000246/', 'https://www.imdb.com/name/nm0001612/', 'https://www.imdb.com/name/nm0000275/']","Favorite Supporting Actress - Comedy/Romance
Amanda Peet, Favorite Supporting Actor - Comedy/Romance
Michael Clarke Duncan"
tt0327247,"$40,000,000 (estimated)","$16,328,471","$26,170,671",1h 38m,5.5,Howard Deutch,['https://www.imdb.com/name/nm0222043/'],"Bruce Willis, Matthew Perry, Natasha Henstridge","['https://www.imdb.com/name/nm0000246/', 'https://www.imdb.com/name/nm0001612/', 'https://www.imdb.com/name/nm0000449/']","Worst Sequel, Worst Supporting Actor
Kevin Pollak"
tt0101414,"$25,000,000 (estimated)","$218,967,620","$424,967,620",1h 24m,8.0,"Gary Trousdale, Kirk Wise","['https://www.imdb.com/name/nm0873779/', 'https://www.imdb.com/name/nm0936374/']","Paige O'Hara, Robby Benson, Jesse Corti","['https://www.imdb.com/name/nm0641314/', 'https://www.imdb.com/name/nm0000913/', 'https://www.imdb.com/name/nm0181425/']","Best Music, Original Song
Alan Menken
(music)

Howard Ashman
(lyrics)



For the song ""Beauty and the Beast"". Howard Ashman's nomination and award were posthumous. His ...                More


For the song ""Beauty and the Beast"". Howard Ashman's nomination and award were posthumous. His partner Bill Lauch accepted the award on his behalf., Best Music, Original Score
Alan Menken, Best Picture
Don Hahn



Beauty and the Beast (1991) became the very first full-length animated feature film in cinema ...                More


Beauty and the Beast (1991) became the very first full-length animated feature film in cinema history to be nominated for the Academy Award for Best Picture., Best Sound
Terry Porter

Mel Metcalfe

David J. Hudson

Doc Kane, Best Music, Original Song
Alan Menken
(music)

Howard Ashman
(lyrics)


For the song ""Belle"". Howard Ashman's nomination was posthumous., Best Music, Original Song
Alan Menken
(music)

Howard Ashman
(lyrics)


For the song ""Be Our Guest"". Howard Ashman's nomination was posthumous."
tt0167038,,,,1h 32m,4.9,"Bob Kline, Cullen Blaine, Dale Case","['https://www.imdb.com/name/nm0459602/', 'https://www.imdb.com/name/nm0086144/', 'https://www.imdb.com/name/nm0143194/']","Jeff Bennett, Robby Benson, Paige O'Hara","['https://www.imdb.com/name/nm0071818/', 'https://www.imdb.com/name/nm0000913/', 'https://www.imdb.com/name/nm0641314/']","Outstanding Achievement in an Animated Home Video Production, Outstanding Individual Achievement for Voice Acting by a Female Performer in an Animated Feature Production
Paige O'Hara


For playing ""Belle""."
tt0118692,,,,1h 12m,5.9,Andrew Knight,['https://www.imdb.com/name/nm0460798/'],"Paige O'Hara, Robby Benson, Jerry Orbach","['https://www.imdb.com/name/nm0641314/', 'https://www.imdb.com/name/nm0000913/', 'https://www.imdb.com/name/nm0001583/']",Best Home Video Release
tt0067741,"$1,125,000 (estimated)",,,1h 40m,6.6,Gordon Parks,['https://www.imdb.com/name/nm0662953/'],"Richard Roundtree, Moses Gunn, Charles Cioffi","['https://www.imdb.com/name/nm0745780/', 'https://www.imdb.com/name/nm0348214/', 'https://www.imdb.com/name/nm0162541/']","Best Music, Original Song
Isaac Hayes


For the song ""Theme from Shaft""., Best Music, Original Dramatic Score
Isaac Hayes"
tt0070679,"$2,142,000 (estimated)",,,1h 52m,5.9,John Guillermin,['https://www.imdb.com/name/nm0347086/'],"Richard Roundtree, Frank Finlay, Vonetta McGee","['https://www.imdb.com/name/nm0745780/', 'https://www.imdb.com/name/nm0277975/', 'https://www.imdb.com/name/nm0569144/']",
tt0069257,"$1,978,000 (estimated)",,,1h 44m,6.0,Gordon Parks,['https://www.imdb.com/name/nm0662953/'],"Richard Roundtree, Moses Gunn, Drew Bundini Brown","['https://www.imdb.com/name/nm0745780/', 'https://www.imdb.com/name/nm0348214/', 'https://www.imdb.com/name/nm0113467/']",
tt4463894,"$35,000,000 (estimated)","$21,360,215","$21,360,215",1h 51m,6.4,Tim Story,['https://www.imdb.com/name/nm1103162/'],"Samuel L. Jackson, Jessie T. Usher, Richard Roundtree","['https://www.imdb.com/name/nm0000168/', 'https://www.imdb.com/name/nm1900772/', 'https://www.imdb.com/name/nm0745780/']",
tt0117218,"$54,000,000 (estimated)","$128,814,019","$273,961,019",1h 35m,5.7,Tom Shadyac,['https://www.imdb.com/name/nm0001723/'],"Eddie Murphy, Jada Pinkett Smith, James Coburn","['https://www.imdb.com/name/nm0000552/', 'https://www.imdb.com/name/nm0000586/', 'https://www.imdb.com/name/nm0000336/']","Best Makeup
Rick Baker

David LeRoy Anderson"
tt0144528,"$84,000,000 (estimated)","$123,309,890","$166,339,890",1h 46m,4.4,Peter Segal,['https://www.imdb.com/name/nm0781842/'],"Eddie Murphy, Janet Jackson, Larry Miller","['https://www.imdb.com/name/nm0000552/', 'https://www.imdb.com/name/nm0001390/', 'https://www.imdb.com/name/nm0588777/']","Best Make-Up
Rick Baker

Nena Smarz"
tt0114508,"$35,000,000 (estimated)","$60,074,103","$113,374,103",1h 48m,5.8,Roger Donaldson,['https://www.imdb.com/name/nm0002044/'],"Natasha Henstridge, Michael Madsen, Ben Kingsley","['https://www.imdb.com/name/nm0000449/', 'https://www.imdb.com/name/nm0000514/', 'https://www.imdb.com/name/nm0001426/']","Best Science Fiction Film, Best Make-Up
Steve Johnson

Bill Corso

Kenny Myers, Best Special Effects
Richard Edlund

Steve Johnson"
tt0120841,"$25,000,000 (estimated)","$19,221,939","$19,221,939",1h 33m,4.5,Peter Medak,['https://www.imdb.com/name/nm0575389/'],"Natasha Henstridge, Michael Madsen, Marg Helgenberger","['https://www.imdb.com/name/nm0000449/', 'https://www.imdb.com/name/nm0000514/', 'https://www.imdb.com/name/nm0001339/']","Best Makeup/Creature FX
Steve Johnson"
tt0083511,"$12,000,000 (estimated)","$78,868,508","$78,868,508",1h 36m,6.9,Walter Hill,['https://www.imdb.com/name/nm0001353/'],"Nick Nolte, Eddie Murphy, Annette O'Toole","['https://www.imdb.com/name/nm0000560/', 'https://www.imdb.com/name/nm0000552/', 'https://www.imdb.com/name/nm0001578/']",Walter Hill
tt0099044,"$38,000,000 (estimated)","$80,818,974","$153,518,974",1h 35m,5.9,Walter Hill,['https://www.imdb.com/name/nm0001353/'],"Eddie Murphy, Nick Nolte, Brion James","['https://www.imdb.com/name/nm0000552/', 'https://www.imdb.com/name/nm0000560/', 'https://www.imdb.com/name/nm0001397/']",
tt0134067,"$24,000,000 (estimated)","$100,494,675","$140,894,675",1h 19m,5.9,"Igor Kovalyov, Norton Virgien","['https://www.imdb.com/name/nm0468335/', 'https://www.imdb.com/name/nm0899329/']","Elizabeth Daily, Christine Cavanaugh, Kath Soucie","['https://www.imdb.com/name/nm0197354/', 'https://www.imdb.com/name/nm0004815/', 'https://www.imdb.com/name/nm0815718/']",Favorite Animated Famliy Movie
tt0213203,"$30,000,000 (estimated)","$76,507,756","$103,291,131",1h 18m,6.1,"Stig Bergqvist, Paul Demeyer","['https://www.imdb.com/name/nm0075010/', 'https://www.imdb.com/name/nm0218450/']","Christine Cavanaugh, Elizabeth Daily, Cheryl Chase","['https://www.imdb.com/name/nm0004815/', 'https://www.imdb.com/name/nm0197354/', 'https://www.imdb.com/name/nm0153719/']",Favorite Family Film
tt0337711,"$25,000,000 (estimated)","$39,402,572","$55,250,496",1h 21m,5.5,"John Eng, Norton Virgien, Priit Pärn","['https://www.imdb.com/name/nm0256983/', 'https://www.imdb.com/name/nm0899329/', 'https://www.imdb.com/name/nm0681264/']","Jodi Carlisle, Lacey Chabert, Tim Curry","['https://www.imdb.com/name/nm0137627/', 'https://www.imdb.com/name/nm0000327/', 'https://www.imdb.com/name/nm0000347/']","Favorite Voice from an Animated Movie
Bruce Willis"
tt0212338,"$55,000,000 (estimated)","$166,244,045","$330,444,045",1h 48m,7.0,Jay Roach,['https://www.imdb.com/name/nm0005366/'],"Ben Stiller, Robert De Niro, Teri Polo","['https://www.imdb.com/name/nm0001774/', 'https://www.imdb.com/name/nm0000134/', 'https://www.imdb.com/name/nm0001632/']","Best Music, Original Song
Randy Newman


For the song ""A Fool In Love""."
tt0290002,"$80,000,000 (estimated)","$279,261,160","$522,657,936",1h 55m,6.3,Jay Roach,['https://www.imdb.com/name/nm0005366/'],"Ben Stiller, Robert De Niro, Blythe Danner","['https://www.imdb.com/name/nm0001774/', 'https://www.imdb.com/name/nm0000134/', 'https://www.imdb.com/name/nm0001100/']","Top Box Office Films
Randy Newman"
tt0970866,"$100,000,000 (estimated)","$148,438,600","$310,650,585",1h 38m,5.5,Paul Weitz,['https://www.imdb.com/name/nm0919369/'],"Ben Stiller, Teri Polo, Robert De Niro","['https://www.imdb.com/name/nm0001774/', 'https://www.imdb.com/name/nm0001632/', 'https://www.imdb.com/name/nm0000134/']",Sequel That Shouldn't Have Been Made
tt0303714,"$12,000,000 (estimated)","$75,782,105","$77,063,924",1h 42m,6.3,Tim Story,['https://www.imdb.com/name/nm1103162/'],"Ice Cube, Cedric the Entertainer, Eve","['https://www.imdb.com/name/nm0001084/', 'https://www.imdb.com/name/nm0147825/', 'https://www.imdb.com/name/nm1073992/']","Best Film Soundtrack, Theatrical - Best Actor
Ice Cube, Theatrical - Best Supporting Actor
Cedric the Entertainer, Theatrical - Best Director
Tim Story, Theatrical - Best Screenplay (Original or Adapted)
Mark Brown

Don D. Scott, Best Film
Mark Brown

Robert Teitel

George Tillman Jr."
tt0337579,"$30,000,000 (estimated)","$65,111,277","$65,991,448",1h 46m,5.7,Kevin Rodney Sullivan,['https://www.imdb.com/name/nm0838198/'],"Ice Cube, Cedric the Entertainer, Eve","['https://www.imdb.com/name/nm0001084/', 'https://www.imdb.com/name/nm0147825/', 'https://www.imdb.com/name/nm1073992/']","Outstanding Supporting Actor in a Box Office Movie
Cedric the Entertainer, Outstanding Supporting Actress in a Box Office Movie
Queen Latifah, Outstanding Box Office Movie, Outstanding Lead Actor in a Box Office Movie
Ice Cube, Outstanding Supporting Actress in a Box Office Movie
Eve, Outstanding Directing for a Box Office Movie
Kevin Rodney Sullivan, Outstanding Writing for a Box Office Movie"
tt3628584,"$20,000,000 (estimated)","$54,058,961","$55,058,961",1h 51m,5.9,Malcolm D. Lee,['https://www.imdb.com/name/nm0002700/'],"Ice Cube, Regina Hall, Anthony Anderson","['https://www.imdb.com/name/nm0001084/', 'https://www.imdb.com/name/nm0356021/', 'https://www.imdb.com/name/nm0026364/']",Best Squadd Award in a Motion Picture
tt0103772,"$49,000,000 (estimated)","$117,727,224","$352,927,224",2h 7m,7.0,Paul Verhoeven,['https://www.imdb.com/name/nm0000682/'],"Michael Douglas, Sharon Stone, George Dzundza","['https://www.imdb.com/name/nm0000140/', 'https://www.imdb.com/name/nm0000232/', 'https://www.imdb.com/name/nm0001169/']","Best Film Editing
Frank J. Urioste, Best Music, Original Score
Jerry Goldsmith"
tt0430912,"$70,000,000 (estimated)","$5,971,336","$38,629,478",1h 54m,4.4,Michael Caton-Jones,['https://www.imdb.com/name/nm0001994/'],"Sharon Stone, David Morrissey, David Thewlis","['https://www.imdb.com/name/nm0000232/', 'https://www.imdb.com/name/nm0607375/', 'https://www.imdb.com/name/nm0000667/']",Hall of Shame
tt0195714,"$23,000,000 (estimated)","$53,331,147","$112,880,294",1h 38m,6.7,James Wong,['https://www.imdb.com/name/nm0939128/'],"Devon Sawa, Ali Larter, Kerr Smith","['https://www.imdb.com/name/nm0001701/', 'https://www.imdb.com/name/nm0005123/', 'https://www.imdb.com/name/nm0005445/']","Best Horror Film, Best Performance by a Younger Actor
Devon Sawa"
tt0309593,"$26,000,000 (estimated)","$46,961,214","$90,941,129",1h 30m,6.2,David R. Ellis,['https://www.imdb.com/name/nm0254786/'],"A.J. Cook, Ali Larter, Tony Todd","['https://www.imdb.com/name/nm0176882/', 'https://www.imdb.com/name/nm0005123/', 'https://www.imdb.com/name/nm0865302/']",Best Horror Film
tt1144884,"$40,000,000 (estimated)","$66,477,700","$186,167,139",1h 22m,5.1,David R. Ellis,['https://www.imdb.com/name/nm0254786/'],"Nick Zano, Krista Allen, Andrew Fiscella","['https://www.imdb.com/name/nm1214657/', 'https://www.imdb.com/name/nm0020739/', 'https://www.imdb.com/name/nm0278767/']","Top Box Office Films
Brian Tyler"
tt0414982,"$25,000,000 (estimated)","$54,098,051","$118,890,272",1h 33m,5.8,James Wong,['https://www.imdb.com/name/nm0939128/'],"Mary Elizabeth Winstead, Ryan Merriman, Kris Lemche","['https://www.imdb.com/name/nm0935541/', 'https://www.imdb.com/name/nm0581365/', 'https://www.imdb.com/name/nm0501210/']","Best Horror Film, Best DVD Special Edition Release

For the ""Thrill Ride Edition"" release."
tt0089907,"$4,000,000 (estimated)","$14,237,880","$14,238,661",1h 31m,7.3,Dan O'Bannon,['https://www.imdb.com/name/nm0639321/'],"Clu Gulager, James Karen, Don Calfa","['https://www.imdb.com/name/nm0347656/', 'https://www.imdb.com/name/nm0439170/', 'https://www.imdb.com/name/nm0129883/']","Best Horror Film, Best Actor
James Karen, Best Director
Dan O'Bannon, Best Make-Up
William Munns"
tt0411805,"$6,000,000 (estimated)",,,1h 28m,3.3,Ellory Elkayem,['https://www.imdb.com/name/nm0253819/'],"Aimee-Lynn Chadwick, Cory Hardrict, John Keefe","['https://www.imdb.com/name/nm1449512/', 'https://www.imdb.com/name/nm0362484/', 'https://www.imdb.com/name/nm1631869/']",
tt0095990,"$6,200,000 (estimated)","$9,205,924","$9,205,924",1h 29m,5.7,Ken Wiederhorn,['https://www.imdb.com/name/nm0927296/'],"James Karen, Thom Mathews, Michael Kenworthy","['https://www.imdb.com/name/nm0439170/', 'https://www.imdb.com/name/nm0558726/', 'https://www.imdb.com/name/nm0448959/']","Best Music
J. Peter Robinson"
tt0107953,"$2,000,000 (estimated)","$54,207","$54,207",1h 37m,5.9,Brian Yuzna,['https://www.imdb.com/name/nm0951206/'],"Kent McCord, James T. Callahan, Sarah Douglas","['https://www.imdb.com/name/nm0566382/', 'https://www.imdb.com/name/nm0130210/', 'https://www.imdb.com/name/nm0235243/']",Brian Yuzna
tt0411806,,,,1h 26m,3.3,Ellory Elkayem,['https://www.imdb.com/name/nm0253819/'],"Peter Coyote, Aimee-Lynn Chadwick, Cory Hardrict","['https://www.imdb.com/name/nm0001075/', 'https://www.imdb.com/name/nm1449512/', 'https://www.imdb.com/name/nm0362484/']",
tt0208003,"$30,000,000 (estimated)","$117,559,438","$173,959,438",1h 39m,5.2,Raja Gosnell,['https://www.imdb.com/name/nm0331532/'],"Martin Lawrence, Nia Long, Paul Giamatti","['https://www.imdb.com/name/nm0001454/', 'https://www.imdb.com/name/nm0000505/', 'https://www.imdb.com/name/nm0316079/']","Favorite Actress - Comedy
Nia Long, Favorite Actor - Comedy
Martin Lawrence, Favorite Supporting Actor - Comedy
Paul Giamatti"
tt1464174,"$32,000,000 (estimated)","$37,915,414","$82,686,066",1h 47m,4.4,John Whitesell,['https://www.imdb.com/name/nm0925870/'],"Martin Lawrence, Brandon T. Jackson, Jessica Lucas","['https://www.imdb.com/name/nm0001454/', 'https://www.imdb.com/name/nm1040365/', 'https://www.imdb.com/name/nm1140300/']","Best Music Supervision for Film Budgeted Over 20 Million Dollars
Dave Jordan

            For 
        Dream House
            , 
        Captain America: The First Avenger
            , 
        Thor
            , 
        Something Borrowed
            and 
        Arthur"
tt0421729,"$40,000,000 (estimated)","$70,165,972","$141,522,961",1h 39m,4.8,John Whitesell,['https://www.imdb.com/name/nm0925870/'],"Martin Lawrence, Emily Procter, Nia Long","['https://www.imdb.com/name/nm0001454/', 'https://www.imdb.com/name/nm0698346/', 'https://www.imdb.com/name/nm0000505/']","Feature Film
George S. Clinton"
tt0823671,"$50,000,000 (estimated)",,"$9,199,510",1h 18m,6.7,Bradley Raymond,['https://www.imdb.com/name/nm0713214/'],"Mae Whitman, Kristin Chenoweth, Raven-Symoné","['https://www.imdb.com/name/nm0926165/', 'https://www.imdb.com/name/nm0155693/', 'https://www.imdb.com/name/nm0712368/']",
tt1216516,"$30,000,000 (estimated)",,"$8,582,265",1h 21m,6.6,Klay Hall,['https://www.imdb.com/name/nm0355806/'],"Mae Whitman, Jesse McCartney, Jane Horrocks","['https://www.imdb.com/name/nm0926165/', 'https://www.imdb.com/name/nm0565366/', 'https://www.imdb.com/name/nm0001363/']","Best Sound Editing - Direct to Video
Donald J. Malouf
(supervising sound editor, sound designer)

Dan Yale
(supervising foley editor)

Thomas Whiting
(supervising dialogue editor, supervising adr editor)

Dominick Certo
(music editor)

John T. Cucci
(foley artist)

Dan O'Connell
(foley artist)

Eliza Pollack Zebert
(dialogue editor)

Randy Babajtis
(sound effects editor)"
tt1216515,"$35,000,000 (estimated)",,"$10,872,752",1h 16m,6.8,Bradley Raymond,['https://www.imdb.com/name/nm0713214/'],"Mae Whitman, Lauren Mote, Michael Sheen","['https://www.imdb.com/name/nm0926165/', 'https://www.imdb.com/name/nm3454095/', 'https://www.imdb.com/name/nm0790688/']","Outstanding Achievement in Sound Mixing for DVD Original Programming
Doc Kane
(production mixer)

David E. Fluhr
(re-recording mixer)

Adam Jenkins
(re-recording mixer)"
tt3120408,,,"$31,836,701",1h 16m,7.1,Steve Loter,['https://www.imdb.com/name/nm0521425/'],"Ginnifer Goodwin, Mae Whitman, Rosario Dawson","['https://www.imdb.com/name/nm0329481/', 'https://www.imdb.com/name/nm0926165/', 'https://www.imdb.com/name/nm0206257/']","Outstanding Achievement in Casting - Animation Feature
Jason Henkel"
tt0289879,"$13,000,000 (estimated)","$57,938,693","$96,822,421",1h 53m,7.6,"Eric Bress, J. Mackye Gruber","['https://www.imdb.com/name/nm0107774/', 'https://www.imdb.com/name/nm0344259/']","Ashton Kutcher, Amy Smart, Melora Walters","['https://www.imdb.com/name/nm0005110/', 'https://www.imdb.com/name/nm0005442/', 'https://www.imdb.com/name/nm0001828/']",Best Science Fiction Film
tt0457297,,,"$966,458",1h 32m,4.5,John R. Leonetti,['https://www.imdb.com/name/nm0502954/'],"Eric Lively, Erica Durance, Dustin Milligan","['https://www.imdb.com/name/nm0515123/', 'https://www.imdb.com/name/nm1570568/', 'https://www.imdb.com/name/nm1682420/']",Best DVD Release
tt1234541,"$4,500,000 (estimated)",,"$708,152",1h 30m,5.6,Seth Grossman,['https://www.imdb.com/name/nm0343713/'],"Chris Carmack, Rachel Miner, Melissa Jones","['https://www.imdb.com/name/nm1377001/', 'https://www.imdb.com/name/nm0001540/', 'https://www.imdb.com/name/nm3135141/']",
tt0470982,"$9,000,000 (estimated)",,,1h 20m,4.6,Robert Vince,['https://www.imdb.com/name/nm0898547/'],"Cascy Beddow, Jane Carr, Kelly Chapek","['https://www.imdb.com/name/nm1215853/', 'https://www.imdb.com/name/nm0139732/', 'https://www.imdb.com/name/nm2937364/']","Outstanding Achievement in Sound Mixing for DVD Original Programming
Samuel Lehmer
(re-recording mixer)

Brad Hillman
(re-recording mixer)

Tim Richardson
(production mixer)"
tt1079448,,,,1h 27m,5.1,Robert Vince,['https://www.imdb.com/name/nm0898547/'],"Jim Belushi, Jimmy Bennett, Lothaire Bluteau","['https://www.imdb.com/name/nm0000902/', 'https://www.imdb.com/name/nm1497548/', 'https://www.imdb.com/name/nm0089937/']","Best Performance in a DVD Film
Gig Morton"
tt1328875,,,,1h 28m,4.5,Robert Vince,['https://www.imdb.com/name/nm0898547/'],"Craig Anton, Andrew Astor, Charisse Baker","['https://www.imdb.com/name/nm0031193/', 'https://www.imdb.com/name/nm2335338/', 'https://www.imdb.com/name/nm1209226/']","Best Performance in a DVD Film
Gig Morton"
tt1164647,,,,1h 24m,4.2,Robert Vince,['https://www.imdb.com/name/nm0898547/'],"F.T. Anderson, Diedrich Bader, Field Cate","['https://www.imdb.com/name/nm3314400/', 'https://www.imdb.com/name/nm0046033/', 'https://www.imdb.com/name/nm1669817/']",
tt0175142,"$19,000,000 (estimated)","$157,019,771","$278,019,771",1h 28m,6.2,Keenen Ivory Wayans,['https://www.imdb.com/name/nm0005540/'],"Anna Faris, Jon Abrahams, Marlon Wayans","['https://www.imdb.com/name/nm0267506/', 'https://www.imdb.com/name/nm0009016/', 'https://www.imdb.com/name/nm0005541/']","Favorite Supporting Actress - Comedy
Cheri Oteri, Favorite Actor - Comedy
Marlon Wayans, Favorite Actor - Comedy
Shawn Wayans"
tt0362120,"$45,000,000 (estimated)","$90,710,620","$178,262,620",1h 23m,5.1,David Zucker,['https://www.imdb.com/name/nm0001878/'],"Anna Faris, Regina Hall, Craig Bierko","['https://www.imdb.com/name/nm0267506/', 'https://www.imdb.com/name/nm0356021/', 'https://www.imdb.com/name/nm0081572/']","Chick You Don't Wanna Mess With (Best Heroine)
Anna Faris"
tt0306047,"$48,000,000 (estimated)","$110,003,217","$220,673,217",1h 24m,5.5,David Zucker,['https://www.imdb.com/name/nm0001878/'],"Anna Faris, Charlie Sheen, Regina Hall","['https://www.imdb.com/name/nm0267506/', 'https://www.imdb.com/name/nm0000221/', 'https://www.imdb.com/name/nm0356021/']",James L. Venable
tt0257106,"$45,000,000 (estimated)","$71,308,997","$141,220,678",1h 23m,5.3,Keenen Ivory Wayans,['https://www.imdb.com/name/nm0005540/'],"Anna Faris, Marlon Wayans, Antony Acker","['https://www.imdb.com/name/nm0267506/', 'https://www.imdb.com/name/nm0005541/', 'https://www.imdb.com/name/nm0009919/']","Excellence in Make-Up in Television and Film
Rebecca DeHerrera"
tt0795461,"$20,000,000 (estimated)","$32,015,787","$78,378,744",1h 28m,3.5,"Malcolm D. Lee, David Zucker","['https://www.imdb.com/name/nm0002700/', 'https://www.imdb.com/name/nm0001878/']","Simon Rex, Ashley Tisdale, Charlie Sheen","['https://www.imdb.com/name/nm0005350/', 'https://www.imdb.com/name/nm0864308/', 'https://www.imdb.com/name/nm0000221/']",Worst Movie of the Year
tt0021884,"$291,000 (estimated)",,"$1,626",1h 10m,7.8,James Whale,['https://www.imdb.com/name/nm0001843/'],"Colin Clive, Mae Clarke, Boris Karloff","['https://www.imdb.com/name/nm0166972/', 'https://www.imdb.com/name/nm0164883/', 'https://www.imdb.com/name/nm0000472/']","Best DVD/Blu-Ray Collection
            For 
        Bride of Frankenstein
            , 
        Son of Frankenstein
            , 
        The Ghost of Frankenstein
            , 
        Frankenstein Meets the Wolf Man
            , 
        House of Frankenstein
            , 
        House of Dracula
            and 
        Bud Abbott and Lou Costello Meet Frankenstein

As a part of ""Frankenstein: Complete Legacy Collection""."
tt0031951,,,,1h 39m,7.1,Rowland V. Lee,['https://www.imdb.com/name/nm0498174/'],"Boris Karloff, Basil Rathbone, Bela Lugosi","['https://www.imdb.com/name/nm0000472/', 'https://www.imdb.com/name/nm0001651/', 'https://www.imdb.com/name/nm0000509/']","Best DVD/Blu-Ray Collection
            For 
        Frankenstein
            , 
        Bride of Frankenstein
            , 
        The Ghost of Frankenstein
            , 
        Frankenstein Meets the Wolf Man
            , 
        House of Frankenstein
            , 
        House of Dracula
            and 
        Bud Abbott and Lou Costello Meet Frankenstein

As a part of ""Frankenstein: Complete Legacy Collection""."
tt0026138,"$397,024 (estimated)",,"$10,493",1h 15m,7.8,James Whale,['https://www.imdb.com/name/nm0001843/'],"Boris Karloff, Elsa Lanchester, Colin Clive","['https://www.imdb.com/name/nm0000472/', 'https://www.imdb.com/name/nm0006471/', 'https://www.imdb.com/name/nm0166972/']","Best Sound, Recording
Gilbert Kurland
(sound director)"
tt0034786,,,,1h 7m,6.1,Erle C. Kenton,['https://www.imdb.com/name/nm0448915/'],"Cedric Hardwicke, Lon Chaney Jr., Ralph Bellamy","['https://www.imdb.com/name/nm0362567/', 'https://www.imdb.com/name/nm0001033/', 'https://www.imdb.com/name/nm0000897/']","Best DVD/Blu-Ray Collection
            For 
        Frankenstein
            , 
        Bride of Frankenstein
            , 
        Son of Frankenstein
            , 
        Frankenstein Meets the Wolf Man
            , 
        House of Frankenstein
            , 
        House of Dracula
            and 
        Bud Abbott and Lou Costello Meet Frankenstein

As a part of ""Frankenstein: Complete Legacy Collection""."
tt0036931,,,,1h 11m,6.2,Erle C. Kenton,['https://www.imdb.com/name/nm0448915/'],"Boris Karloff, Lon Chaney Jr., J. Carrol Naish","['https://www.imdb.com/name/nm0000472/', 'https://www.imdb.com/name/nm0001033/', 'https://www.imdb.com/name/nm0619798/']","Best DVD/Blu-Ray Collection
            For 
        Dracula
            , 
        Dracula's Daughter
            , 
        Son of Dracula
            , 
        House of Dracula
            and 
        Bud Abbott and Lou Costello Meet Frankenstein

As a part of the ""Dracula Complete Legacy Collection""."
