imdb_id,Movie Budget,Movie Box Office US/CA,Movie Box Office Worldwide,Movie Length,Movie Rating,Movie Director Names,Movie Director Links,Movie Cast Names,Movie Cast Links,Movie Awards
tt0040364,,,,1h 30m,6.6,Frederick De Cordova,['https://www.imdb.com/name/nm0208111/'],"Deanna Durbin, Edmond O'Brien, Don Taylor","['https://www.imdb.com/name/nm0002052/', 'https://www.imdb.com/name/nm0639529/', 'https://www.imdb.com/name/nm0852279/']",
tt0969307,"€1,200,000 (estimated)",,"$312,311",1h 45m,6.3,J.-P. Valkeapää,['https://www.imdb.com/name/nm1672969/'],"Pavel Liska, Vitali Bobrov, Jorma Tommila","['https://www.imdb.com/name/nm0514090/', 'https://www.imdb.com/name/nm2560700/', 'https://www.imdb.com/name/nm0866918/']","Best Nordic Film
J.-P. Valkeapää, Tuomo Hutri"
tt1438493,,,"$51,402",1h 50m,6.4,Antonio Capuano,['https://www.imdb.com/name/nm0135724/'],"Irene de Angelis, Gabriele Agrio, Luisa Ranieri","['https://www.imdb.com/name/nm3454337/', 'https://www.imdb.com/name/nm3454374/', 'https://www.imdb.com/name/nm1110629/']",
tt0496253,"$1,000,000 (estimated)",,,1h 56m,7.6,David Lebrun,['https://www.imdb.com/name/nm0495948/'],"Michael D. Coe, Ian Graham, Nikolai Grube","['https://www.imdb.com/name/nm2145181/', 'https://www.imdb.com/name/nm1844497/', 'https://www.imdb.com/name/nm0344209/']",
tt1073655,"€4,000,000 (estimated)",,"$2,222,029",1h 55m,6.6,Luca Lucini,['https://www.imdb.com/name/nm1334773/'],"Giorgio Basile, Giuseppe Battiston, Claudio Bisio","['https://www.imdb.com/name/nm0059859/', 'https://www.imdb.com/name/nm0061484/', 'https://www.imdb.com/name/nm0084241/']","Luca Lucini, Luca Lucini"
tt0045778,,,,7m,6.8,Jack Kinney,['https://www.imdb.com/name/nm0455741/'],Dennis Day,['https://www.imdb.com/name/nm0206376/'],
tt1810596,,,,1h 30m,7.2,Kai Wessel,['https://www.imdb.com/name/nm0921810/'],"Maria Simon, Anja Kling, Devid Striesow","['https://www.imdb.com/name/nm0800314/', 'https://www.imdb.com/name/nm0459693/', 'https://www.imdb.com/name/nm0834479/']","Best Actress (Beste Schauspielerin)
Maria Simon"
tt1337103,"$1,400,000 (estimated)",,,1h 25m,4.3,Jørgen Leth,['https://www.imdb.com/name/nm0504654/'],"Angeli Bayani, Sue Prado, Jørgen Leth","['https://www.imdb.com/name/nm2366613/', 'https://www.imdb.com/name/nm2963158/', 'https://www.imdb.com/name/nm0504654/']",Jørgen Leth
tt0119826,,,,1h 25m,5.5,Angelo Colagrossi,['https://www.imdb.com/name/nm0170144/'],"Hape Kerkeling, Janette Rauch, Tana Schanzara","['https://www.imdb.com/name/nm0449363/', 'https://www.imdb.com/name/nm0712008/', 'https://www.imdb.com/name/nm0770040/']",
tt0100683,,,,2h 3m,5.7,Carlo Verdone,['https://www.imdb.com/name/nm0893872/'],"Carlo Verdone, Ornella Muti, Sergio Castellitto","['https://www.imdb.com/name/nm0893872/', 'https://www.imdb.com/name/nm0001560/', 'https://www.imdb.com/name/nm0144812/']","Best Supporting Actor (Migliore Attore non Protagonista)
Sergio Castellitto"
tt0077732,,,,1h 35m,5.4,Mariano Laurenti,['https://www.imdb.com/name/nm0491290/'],"Gloria Guida, Alvaro Vitali, Leo Colonna","['https://www.imdb.com/name/nm0346708/', 'https://www.imdb.com/name/nm0899911/', 'https://www.imdb.com/name/nm0173162/']",
tt0787485,,,,1h 24m,4.0,Robert Englund,['https://www.imdb.com/name/nm0000387/'],"Daniel Franzese, Eric Jungmann, Shane McRae","['https://www.imdb.com/name/nm0291881/', 'https://www.imdb.com/name/nm0432657/', 'https://www.imdb.com/name/nm0574460/']",
tt1320246,"$16,000,000 (estimated)",,,,,Jeremy Walters,['https://www.imdb.com/name/nm1764933/'],Jeremy Walters,['https://www.imdb.com/name/nm1764933/'],
tt0076147,"DEM 1,000,000 (estimated)",,,7h 22m,7.5,Hans-Jürgen Syberberg,['https://www.imdb.com/name/nm0842944/'],"Heinz Schubert, Peter Kern, Hellmut Lange","['https://www.imdb.com/name/nm0775799/', 'https://www.imdb.com/name/nm0449489/', 'https://www.imdb.com/name/nm0486132/']",
tt0398013,"HUF 80,000,000 (estimated)",,,2h 10m,7.0,Benedek Fliegauf,['https://www.imdb.com/name/nm1212903/'],"Felicián Keresztes, Barbara Thurzó, Lajos Szakács","['https://www.imdb.com/name/nm1539769/', 'https://www.imdb.com/name/nm1387681/', 'https://www.imdb.com/name/nm1387590/']",
tt0056350,,,,1h 27m,5.9,John Gilling,['https://www.imdb.com/name/nm0319241/'],"Kerwin Mathews, Glenn Corbett, Christopher Lee","['https://www.imdb.com/name/nm0558663/', 'https://www.imdb.com/name/nm0179148/', 'https://www.imdb.com/name/nm0000489/']",
tt0374621,,,,1h 24m,3.5,"Oren Goldman, Stav Ozdoba","['https://www.imdb.com/name/nm1274190/', 'https://www.imdb.com/name/nm1272688/']","Sammy Kahn, Stephanie Sherrin, Joe Morton","['https://www.imdb.com/name/nm1285086/', 'https://www.imdb.com/name/nm1443822/', 'https://www.imdb.com/name/nm0608012/']",
tt0202792,,,,1h 29m,6.1,Vincenzo Salemme,['https://www.imdb.com/name/nm0758033/'],"Vincenzo Salemme, Maurizio Casagrande, Carlo Buccirosso","['https://www.imdb.com/name/nm0758033/', 'https://www.imdb.com/name/nm0142766/', 'https://www.imdb.com/name/nm0117911/']",
tt0060759,,,,1h 45m,6.2,"Luigi Filippo D'Amico, Dino Risi, Luigi Zampa","['https://www.imdb.com/name/nm0195140/', 'https://www.imdb.com/name/nm0728271/', 'https://www.imdb.com/name/nm0952737/']","Alberto Sordi, Nicoletta Machiavelli, Alessandro Cutolo","['https://www.imdb.com/name/nm0814773/', 'https://www.imdb.com/name/nm0532609/', 'https://www.imdb.com/name/nm0193967/']",
tt1095027,,,,1h 26m,3.1,Declan O'Brien,['https://www.imdb.com/name/nm0639508/'],"Chad Michael Collins, Natalie Denise Sperl, Alicia Lagano","['https://www.imdb.com/name/nm1792864/', 'https://www.imdb.com/name/nm0912420/', 'https://www.imdb.com/name/nm0481122/']",
tt1509787,"$2,000,000 (estimated)",,,1h 25m,6.6,Brian Crano,['https://www.imdb.com/name/nm1591542/'],"Jason Ritter, Jake Sandvig, Chandler Canterbury","['https://www.imdb.com/name/nm0728762/', 'https://www.imdb.com/name/nm0762424/', 'https://www.imdb.com/name/nm2425105/']","Outstanding Achievement in Casting - Low Budget Feature - Drama/Comedy
Brad Gilmore
(Casting Director)"
tt4517152,,,,1h 30m,6.8,Volodymyr Tykhyy,['https://www.imdb.com/name/nm1543906/'],"Bogdan Benyuk, Evgeniy Stychkin, Nelli Uvarova","['https://www.imdb.com/name/nm0073101/', 'https://www.imdb.com/name/nm0836534/', 'https://www.imdb.com/name/nm2272949/']",
tt0059311,,,,1h 18m,6.1,Leslie Stevens,['https://www.imdb.com/name/nm0828562/'],"William Shatner, Allyson Ames, Eloise Hardt","['https://www.imdb.com/name/nm0000638/', 'https://www.imdb.com/name/nm0024672/', 'https://www.imdb.com/name/nm0362496/']",
tt0048672,,,,1h 5m,6.2,Hubert Cornfield,['https://www.imdb.com/name/nm0180369/'],"Bill Elliott, Tom Drake, Beverly Garland","['https://www.imdb.com/name/nm0254381/', 'https://www.imdb.com/name/nm0237025/', 'https://www.imdb.com/name/nm0307500/']",
tt1337140,,,"$25,529,525",1h 31m,6.3,Raja Amari,['https://www.imdb.com/name/nm1075853/'],"Hafsia Herzi, Sondos Belhassen, Wassila Dari","['https://www.imdb.com/name/nm2082567/', 'https://www.imdb.com/name/nm0067845/', 'https://www.imdb.com/name/nm2846903/']","International Competition
Raja Amari, International Competition
Raja Amari"
tt0125015,,,,1h 34m,4.1,Al Adamson,['https://www.imdb.com/name/nm0011467/'],"Timothy Brown, Russ Tamblyn, Jana Bellan","['https://www.imdb.com/name/nm0114790/', 'https://www.imdb.com/name/nm0848560/', 'https://www.imdb.com/name/nm0068724/']",
tt0383373,,,,1h 46m,5.2,Milton Alencar,['https://www.imdb.com/name/nm0018062/'],"André Gonçalves, Taís Araújo, Henrique Pires","['https://www.imdb.com/name/nm0328562/', 'https://www.imdb.com/name/nm0033312/', 'https://www.imdb.com/name/nm0685125/']","Best Film
Milton Alencar"
tt0461256,,,,1h,8.2,Michael Darlow,['https://www.imdb.com/name/nm0201438/'],"June Carter Cash, Johnny Cash, Marshall Grant","['https://www.imdb.com/name/nm0141745/', 'https://www.imdb.com/name/nm0143599/', 'https://www.imdb.com/name/nm1766744/']",
tt0102986,,,,1h 40m,6.7,Stellan Olsson,['https://www.imdb.com/name/nm0648138/'],"Erik Clausen, Nina Gunke, Benjamin Rothenborg Vibe","['https://www.imdb.com/name/nm0165316/', 'https://www.imdb.com/name/nm0348140/', 'https://www.imdb.com/name/nm0745159/']","Nina Gunke, Stellan Olsson"
tt1559033,,,,1h 24m,4.5,Patrik Syversen,['https://www.imdb.com/name/nm2393910/'],"Ruta Gedmintas, Josh Bowman, Perdita Weeks","['https://www.imdb.com/name/nm2055792/', 'https://www.imdb.com/name/nm2811944/', 'https://www.imdb.com/name/nm0917347/']",
tt0056846,,"$85,840","$85,840",1h 30m,7.3,Jacques Demy,['https://www.imdb.com/name/nm0218840/'],"Jeanne Moreau, Claude Mann, Paul Guers","['https://www.imdb.com/name/nm0603402/', 'https://www.imdb.com/name/nm0542690/', 'https://www.imdb.com/name/nm0244849/']",
tt1872225,,,,1h 30m,7.8,"Leslie Franke, Herdolor Lorenz, Hermann Lorenz","['https://www.imdb.com/name/nm2383035/', 'https://www.imdb.com/name/nm4391125/', 'https://www.imdb.com/name/nm2384144/']","Raymond Aurillier, Maude Barlow, Anne Bouzinac","['https://www.imdb.com/name/nm4207532/', 'https://www.imdb.com/name/nm0055266/', 'https://www.imdb.com/name/nm8689412/']",
tt0176185,,,,1h 38m,4.3,Phil Leirness,['https://www.imdb.com/name/nm0500535/'],"Danielle Ciardi, Neil Dickson, Max Parrish","['https://www.imdb.com/name/nm0161888/', 'https://www.imdb.com/name/nm0225698/', 'https://www.imdb.com/name/nm0663564/']",
tt0039960,,,,1h 12m,5.5,Jack Bernhard,['https://www.imdb.com/name/nm0076750/'],"Nancy Coleman, Michael O'Shea, Sheldon Leonard","['https://www.imdb.com/name/nm0171166/', 'https://www.imdb.com/name/nm0642671/', 'https://www.imdb.com/name/nm0502766/']",
tt0053651,"$125,000 (estimated)",,,1h 14m,5.3,Edgar G. Ulmer,['https://www.imdb.com/name/nm0880618/'],"Robert Clarke, Darlene Tompkins, Arianne Ulmer","['https://www.imdb.com/name/nm0164967/', 'https://www.imdb.com/name/nm0866995/', 'https://www.imdb.com/name/nm0033962/']",
tt0305395,,,"$561,096",1h 25m,5.4,Frédéric Jardin,['https://www.imdb.com/name/nm0418621/'],"Charles Berling, Edouard Baer, Albane Urbin","['https://www.imdb.com/name/nm0075650/', 'https://www.imdb.com/name/nm0046347/', 'https://www.imdb.com/name/nm1186505/']",
tt0102322,,"$5,467,959","$5,467,959",1h 36m,4.9,Michael Schultz,['https://www.imdb.com/name/nm0776317/'],"Terrence 'T.C.' Carson, Lisa Arrindell, Blanche Baker","['https://www.imdb.com/name/nm0141333/', 'https://www.imdb.com/name/nm0027092/', 'https://www.imdb.com/name/nm0048273/']",
tt0120357,,"$387,069","$387,069",1h 36m,5.6,Paul Schrader,['https://www.imdb.com/name/nm0001707/'],"Bridget Fonda, Christopher Walken, Skeet Ulrich","['https://www.imdb.com/name/nm0000403/', 'https://www.imdb.com/name/nm0000686/', 'https://www.imdb.com/name/nm0000240/']",
tt1763257,,,,30m,6.7,Joanna Rubin Dranger,['https://www.imdb.com/name/nm4157624/'],"Sharon Horgan, Vanna Rosenberg, Ewa Fröling","['https://www.imdb.com/name/nm1279721/', 'https://www.imdb.com/name/nm0742348/', 'https://www.imdb.com/name/nm0297083/']","Joanna Rubin Dranger, Joanna Rubin Dranger"
tt0113434,,,,1h 31m,3.8,Fred Olen Ray,['https://www.imdb.com/name/nm0676248/'],"Dee Wallace, Barry Livingston, Trenton Knight","['https://www.imdb.com/name/nm0908914/', 'https://www.imdb.com/name/nm0515225/', 'https://www.imdb.com/name/nm0461109/']",
tt1784670,"$8,000,000 (estimated)",,"$12,211",1h 49m,3.8,Yusry Abd Halim,['https://www.imdb.com/name/nm1126474/'],"Stephen Rahman Hughes, Gavin Stenhouse, Jing Lusi","['https://www.imdb.com/name/nm1697766/', 'https://www.imdb.com/name/nm2972423/', 'https://www.imdb.com/name/nm2728286/']",
tt0405831,,,,3h 28m,7.3,"Aleksandr Lazarev, Evgeniya Kryukova, Andrey Frolov","['https://www.imdb.com/name/nm0493723/', 'https://www.imdb.com/name/nm0472666/', 'https://www.imdb.com/name/nm3637107/']","Aleksandr Lazarev, Evgeniya Kryukova, Andrey Frolov","['https://www.imdb.com/name/nm0493723/', 'https://www.imdb.com/name/nm0472666/', 'https://www.imdb.com/name/nm3637107/']","Best TV Film/Series
Vladimir Bortko"
tt0105103,,"$4,030,793","$4,030,793",1h 36m,5.7,Charlie Peters,['https://www.imdb.com/name/nm0676361/'],"Bob Hoskins, Jack Warden, William Petersen","['https://www.imdb.com/name/nm0001364/', 'https://www.imdb.com/name/nm0912001/', 'https://www.imdb.com/name/nm0676973/']","Funniest Supporting Actor in a Motion Picture
Tim Curry"
tt1545022,"$250,000 (estimated)",,"$12,580",1h 16m,4.0,Rolf Peter Kahl,['https://www.imdb.com/name/nm0434726/'],"Miriam Mayet, Matthi Faust, Lana Cooper","['https://www.imdb.com/name/nm3684388/', 'https://www.imdb.com/name/nm3682736/', 'https://www.imdb.com/name/nm3643138/']",
tt1515960,,,"$2,219,979",1h 30m,4.1,Igor Kalyonov,['https://www.imdb.com/name/nm0436316/'],"Igor Lifanov, Yuliya Galkina, Andrey Noskov","['https://www.imdb.com/name/nm0509809/', 'https://www.imdb.com/name/nm3040083/', 'https://www.imdb.com/name/nm0636472/']",
tt4574562,,,,1h 40m,7.6,Cícero Filho,['https://www.imdb.com/name/nm7237300/'],"Wellington Alencar, Romulo Augusto, Toinha Catingueiro","['https://www.imdb.com/name/nm7237305/', 'https://www.imdb.com/name/nm7237303/', 'https://www.imdb.com/name/nm7237304/']",
tt0115079,,,,1h 20m,5.5,Jean-François Richet,['https://www.imdb.com/name/nm0724938/'],"Cyril Aubin, Cyrille Autin, Emmanuelle Bercot","['https://www.imdb.com/name/nm0041339/', 'https://www.imdb.com/name/nm1443247/', 'https://www.imdb.com/name/nm0073384/']","France
Jean-François Richet


Tied with Corps inflammables (1995)."
tt0470082,"€6,500,000 (estimated)",,"$1,932,676",1h 42m,6.5,Mario Monicelli,['https://www.imdb.com/name/nm0598102/'],"Michele Placido, Giorgio Pasotti, Alessandro Haber","['https://www.imdb.com/name/nm0686375/', 'https://www.imdb.com/name/nm0664671/', 'https://www.imdb.com/name/nm0352157/']",
tt0045247,,,,1h 44m,7.1,Steno,['https://www.imdb.com/name/nm0826642/'],"Totò, Isa Barzizza, Fulvia Franco","['https://www.imdb.com/name/nm0869451/', 'https://www.imdb.com/name/nm0059549/', 'https://www.imdb.com/name/nm0290546/']",
tt0303267,"$2,500,000 (estimated)",,"$481,199",1h 34m,6.8,Diego Arsuaga,['https://www.imdb.com/name/nm0037597/'],"Héctor Alterio, Federico Luppi, Pepe Soriano","['https://www.imdb.com/name/nm0022765/', 'https://www.imdb.com/name/nm0527002/', 'https://www.imdb.com/name/nm0815008/']",
tt0424768,,,"$724,219",2005,4.3,Mohsen Ahmed,['https://www.imdb.com/name/nm1215706/'],"Hani Ramzi, Menna Shalabi, Salah Abdullah","['https://www.imdb.com/name/nm1649909/', 'https://www.imdb.com/name/nm1475261/', 'https://www.imdb.com/name/nm1193571/']",
tt1821607,"₹110,000,000 (estimated)",,"$591,700",2h 40m,6.1,Siva,['https://www.imdb.com/name/nm2350892/'],"Karthi, Tamannaah Bhatia, Santhanam","['https://www.imdb.com/name/nm1912683/', 'https://www.imdb.com/name/nm1961459/', 'https://www.imdb.com/name/nm1962272/']",
tt0121403,,,,1h 6m,8.3,Sándor Mihályfy,['https://www.imdb.com/name/nm0586277/'],"Imre Olvasztó, Róbert Koltai, Teri Horváth","['https://www.imdb.com/name/nm0648221/', 'https://www.imdb.com/name/nm0464417/', 'https://www.imdb.com/name/nm0395819/']",
tt0171928,,,"$789,638",2h 4m,6.6,Miguel Faria Jr.,['https://www.imdb.com/name/nm0267340/'],"Joaquim de Almeida, Anthony O'Donnell, Maria de Medeiros","['https://www.imdb.com/name/nm0021835/', 'https://www.imdb.com/name/nm0640722/', 'https://www.imdb.com/name/nm0210218/']","Feature Film - Best Art Direction (Melhor Direção de Arte)
Marcos Flaksman, Feature Film - Best Sound (Melhor Som)
Jorge Saldanha

Miriam Biderman

Reilly Steele, Feature Film - Best Cinematography (Melhor Fotografia de Longa-metragem)
Lauro Escorel"
tt1110037,"$5,000,000 (estimated)",,"$1,590,355",1h 31m,3.3,Vladimir Shchegolkov,['https://www.imdb.com/name/nm1128458/'],"Aleksandr Bashirov, Tatyana Dogileva, Dmitriy Dyuzhev","['https://www.imdb.com/name/nm0059800/', 'https://www.imdb.com/name/nm0230507/', 'https://www.imdb.com/name/nm1282927/']",
tt1388419,"ZAR 9,000,000 (estimated)",,"$55,662",1h 34m,6.2,Neal Sundstrom,['https://www.imdb.com/name/nm0839237/'],"Barry Hilton, Russel Savadier, Yule Masiteng","['https://www.imdb.com/name/nm3348925/', 'https://www.imdb.com/name/nm0767227/', 'https://www.imdb.com/name/nm1464828/']",
tt1516579,"$180,000 (estimated)",,,1h 35m,,Ivan Voytuk,['https://www.imdb.com/name/nm3626124/'],"Ekaterina Vulichenko, Daniil Spivakovskiy, Vera Sotnikova","['https://www.imdb.com/name/nm1214250/', 'https://www.imdb.com/name/nm1748093/', 'https://www.imdb.com/name/nm0815478/']",
tt0185511,,,,1h 28m,6.3,Ta-Chao Lin,['https://www.imdb.com/name/nm0510869/'],"Chien-Chang Chen, Chien-Ho Chen, Ching-Fa Liu","['https://www.imdb.com/name/nm1271465/', 'https://www.imdb.com/name/nm1708022/', 'https://www.imdb.com/name/nm2633679/']",
tt0071619,,,,1h 46m,6.8,Cheh Chang,['https://www.imdb.com/name/nm0151653/'],"Sheng Fu, Kuan-Chun Chi, Yi Ling Chen","['https://www.imdb.com/name/nm0297143/', 'https://www.imdb.com/name/nm0156891/', 'https://www.imdb.com/name/nm1728642/']",
tt1423592,"$800,000 (estimated)",,,1h 45m,6.7,Brillante Mendoza,['https://www.imdb.com/name/nm1137289/'],"Coco Martin, Maria Isabel Lopez, Julio Diaz","['https://www.imdb.com/name/nm2029519/', 'https://www.imdb.com/name/nm0530155/', 'https://www.imdb.com/name/nm0246640/']",
tt0273874,,,,2h 20m,6.5,Jacques Rozier,['https://www.imdb.com/name/nm0747613/'],"Pierre Richard, Jacques Villeret, Maurice Risch","['https://www.imdb.com/name/nm0007069/', 'https://www.imdb.com/name/nm0898317/', 'https://www.imdb.com/name/nm0728208/']",
tt1202008,,,,10m,4.8,James Algar,['https://www.imdb.com/name/nm0019282/'],James Algar,['https://www.imdb.com/name/nm0019282/'],
tt0089021,,,,1h 19m,6.1,Natalya Bondarchuk,['https://www.imdb.com/name/nm0094081/'],"Ivan Burlyaev, Nikolay Burlyaev, Natalya Bondarchuk","['https://www.imdb.com/name/nm0122167/', 'https://www.imdb.com/name/nm0122168/', 'https://www.imdb.com/name/nm0094081/']",
tt1966453,"$500,000 (estimated)",,,1h 26m,9.2,"Lawrence Jordan, Milton Lage","['https://www.imdb.com/name/nm0975333/', 'https://www.imdb.com/name/nm0481184/']","Linkin Park, Chester Bennington, Rob Bourdon","['https://www.imdb.com/name/nm1245493/', 'https://www.imdb.com/name/nm1057933/', 'https://www.imdb.com/name/nm1060288/']",
tt0037790,"$1,831,000 (estimated)",,,1h 18m,6.6,Raoul Walsh,['https://www.imdb.com/name/nm0909825/'],"Jack Benny, Alexis Smith, Dolores Moran","['https://www.imdb.com/name/nm0000912/', 'https://www.imdb.com/name/nm0807252/', 'https://www.imdb.com/name/nm0602834/']","Best Dramatic Presentation
Raoul Walsh
(director)

Sam Hellman
(written by)

James V. Kern
(written by)"
tt0289967,,,,1h 37m,8.5,Ertem Egilmez,['https://www.imdb.com/name/nm0251027/'],"Münir Özkul, Adile Nasit, Halit Akçatepe","['https://www.imdb.com/name/nm0654805/', 'https://www.imdb.com/name/nm0621870/', 'https://www.imdb.com/name/nm0015145/']",
tt0073743,,,,2h 20m,7.9,Vitaliy Melnikov,['https://www.imdb.com/name/nm0578204/'],"Evgeniy Leonov, Natalya Egorova, Vladimir Izotov","['https://www.imdb.com/name/nm0503095/', 'https://www.imdb.com/name/nm0947276/', 'https://www.imdb.com/name/nm0412764/']",
tt0041374,,,,1h 26m,6.5,Richard L. Bare,['https://www.imdb.com/name/nm0054374/'],"Virginia Mayo, Zachary Scott, Dorothy Malone","['https://www.imdb.com/name/nm0562920/', 'https://www.imdb.com/name/nm0779923/', 'https://www.imdb.com/name/nm0540416/']",
tt0070565,,,,1h 43m,6.6,Francesco Barilli,['https://www.imdb.com/name/nm0054672/'],"Mimsy Farmer, Maurizio Bonuglia, Mario Scaccia","['https://www.imdb.com/name/nm0002069/', 'https://www.imdb.com/name/nm0095256/', 'https://www.imdb.com/name/nm0768662/']",
tt0451186,,,,1h 10m,6.5,Dustin Loose,['https://www.imdb.com/name/nm1847689/'],"Diana Maria Breuer, Rasmus Haake, Jürgen Haug","['https://www.imdb.com/name/nm1579707/', 'https://www.imdb.com/name/nm1947449/', 'https://www.imdb.com/name/nm0369264/']",
tt0191606,,,,1h 27m,6.1,Jean Choux,['https://www.imdb.com/name/nm0159414/'],"René Lefèvre, Arletty, Médy","['https://www.imdb.com/name/nm0499151/', 'https://www.imdb.com/name/nm0001916/', 'https://www.imdb.com/name/nm2645674/']",
tt0373280,,,,1h 53m,6.7,Spike Lee,['https://www.imdb.com/name/nm0000490/'],"Ben Crowley, Ken Leung, Anthony Mackie","['https://www.imdb.com/name/nm1082873/', 'https://www.imdb.com/name/nm0504962/', 'https://www.imdb.com/name/nm1107001/']",
tt1832453,,,"$455,038",1h 45m,6.2,Yoon-ki Lee,['https://www.imdb.com/name/nm1785660/'],"Hyun Bin, Lim Soo-jung, Kim Ji-Soo","['https://www.imdb.com/name/nm1593460/', 'https://www.imdb.com/name/nm1280145/', 'https://www.imdb.com/name/nm1790874/']",
tt0105718,,,,1h 25m,7.3,Ann Le Monnier,['https://www.imdb.com/name/nm0494473/'],"Gérard Darmon, Ludmila Mikaël, Jean-Jacques Moreau","['https://www.imdb.com/name/nm0201462/', 'https://www.imdb.com/name/nm0586370/', 'https://www.imdb.com/name/nm0603398/']",
tt2498782,,,,1h 29m,,Manhattan,['https://www.imdb.com/name/nm5354018/'],"Cherry Chiu-Chiu Chan, Chung-Wai Chan, Lee Lee-Lee","['https://www.imdb.com/name/nm1068850/', 'https://www.imdb.com/name/nm4905819/', 'https://www.imdb.com/name/nm5354159/']",
tt1605769,"€11,000,000 (estimated)","$13,472","$1,809,527",1h 41m,5.8,Dominik Moll,['https://www.imdb.com/name/nm0596962/'],"Vincent Cassel, Sergi López, Jordi Dauder","['https://www.imdb.com/name/nm0001993/', 'https://www.imdb.com/name/nm0530365/', 'https://www.imdb.com/name/nm0202262/']","Composer of the Year
Alberto Iglesias

            For 
        Tinker Tailor Soldier Spy
            and 
        La piel que habito"
tt0265616,,,,1h 26m,4.7,Jaroslav Mach,['https://www.imdb.com/name/nm0532384/'],"Bohumil Smída, Jaroslava Obermaierová, Zdenek Díte","['https://www.imdb.com/name/nm0810860/', 'https://www.imdb.com/name/nm0643308/', 'https://www.imdb.com/name/nm0246816/']",
tt1411968,,,,2h 18m,7.6,R. Thyagaraajan,['https://www.imdb.com/name/nm0862308/'],"Pandari Bai, Anita Raj, Rajinikanth","['https://www.imdb.com/name/nm0659250/', 'https://www.imdb.com/name/nm0707268/', 'https://www.imdb.com/name/nm0707425/']",
tt0320421,,,,2h 27m,7.9,Suresh Krishna,['https://www.imdb.com/name/nm0471452/'],"Kamal Haasan, Amala Akkineni, Bahadur","['https://www.imdb.com/name/nm0352032/', 'https://www.imdb.com/name/nm0023839/', 'https://www.imdb.com/name/nm0046850/']",
tt0300177,,,,1h 21m,5.8,Bob Potter,['https://www.imdb.com/name/nm1075625/'],"Emma Adams, Steve Adams, Eammon Atkinson","['https://www.imdb.com/name/nm2583660/', 'https://www.imdb.com/name/nm2588267/', 'https://www.imdb.com/name/nm2590011/']",
tt0206181,,,,1h 35m,5.7,Stéphane Kurc,['https://www.imdb.com/name/nm0475629/'],"Patrick Chesnais, Olivier Granier, Dominique Laffin","['https://www.imdb.com/name/nm0156228/', 'https://www.imdb.com/name/nm0335127/', 'https://www.imdb.com/name/nm0480816/']",
tt0045931,,,,1h 13m,5.8,Joel Newton,['https://www.imdb.com/name/nm0628540/'],"Ida Lupino, Howard Duff, Robert Nichols","['https://www.imdb.com/name/nm0526946/', 'https://www.imdb.com/name/nm0003318/', 'https://www.imdb.com/name/nm0629711/']",
tt1683413,"CZK 12,000,000 (estimated)",,,1h 40m,4.9,Mirjam Landa,['https://www.imdb.com/name/nm2492156/'],"Daniel Landa, Olga Lounová, Roman Pomajbo","['https://www.imdb.com/name/nm0484379/', 'https://www.imdb.com/name/nm2316015/', 'https://www.imdb.com/name/nm0690003/']",
tt1519663,,,,1h 33m,5.3,James Hacking,['https://www.imdb.com/name/nm2697944/'],"Dougray Scott, Sarah Sharman, Katrine De Candole","['https://www.imdb.com/name/nm0779084/', 'https://www.imdb.com/name/nm3674551/', 'https://www.imdb.com/name/nm1354790/']",
tt5827354,,,,1h 33m,6.0,Viktor Zhivolub,['https://www.imdb.com/name/nm0955711/'],"Ivan Gavrilyuk, Nataliya Sumskaya, Olga Sumskaya","['https://www.imdb.com/name/nm0310665/', 'https://www.imdb.com/name/nm0838920/', 'https://www.imdb.com/name/nm0838921/']",
tt0110456,,,,1h 32m,4.8,Sherman Wong,['https://www.imdb.com/name/nm0939322/'],"Yvonne Hung Yung, Pounh Chong Soong, See-Ho Leung","['https://www.imdb.com/name/nm0950938/', 'https://www.imdb.com/name/nm1331357/', 'https://www.imdb.com/name/nm2135900/']",
tt0175615,,,,1h 40m,6.1,Georges Lautner,['https://www.imdb.com/name/nm0491626/'],"Mireille Darc, Anouk Ferjac, Fanny Robiane","['https://www.imdb.com/name/nm0014800/', 'https://www.imdb.com/name/nm0272686/', 'https://www.imdb.com/name/nm1091071/']",
tt0043884,,,,1h 17m,5.0,Charles Saunders,['https://www.imdb.com/name/nm0766755/'],"Robertson Hare, Stanley Holloway, Vera Pearce","['https://www.imdb.com/name/nm0362823/', 'https://www.imdb.com/name/nm0391361/', 'https://www.imdb.com/name/nm0669025/']",
tt1660502,,,,2010,8.5,Glenn Weiss,['https://www.imdb.com/name/nm0918999/'],"Lady A, Jason Aldean, Kix Brooks","['https://www.imdb.com/name/nm3648002/', 'https://www.imdb.com/name/nm2271332/', 'https://www.imdb.com/name/nm0112094/']",
tt0035519,,,,7m,6.3,Dick Lundy,['https://www.imdb.com/name/nm0526645/'],Clarence Nash,['https://www.imdb.com/name/nm0621699/'],
tt0045261,,,,8m,7.2,Jack Hannah,['https://www.imdb.com/name/nm0360286/'],"June Foray, James MacDonald, Clarence Nash","['https://www.imdb.com/name/nm0004931/', 'https://www.imdb.com/name/nm0531763/', 'https://www.imdb.com/name/nm0621699/']",
